customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-13778,Male,1,No,Yes,5,One Year,Credit card,Fiber optic,No,No,No,79.13,400.46,Yes
CUST-12928,Female,0,Yes,No,1,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,92.97,89.89,Yes
CUST-14713,Male,0,No,Yes,32,Two Year,Mailed check,No,No internet service,No internet service,Yes,32.77,1042.45,No
CUST-11788,Male,0,Yes,No,49,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,84.61,4313.34,No
CUST-10947,Female,0,No,No,14,Month-To-Month,Credit card,DSL,No,No,Yes,59.12,838.16,No
CUST-14545,Male,0,Yes,No,3,One Year,Mailed check,Fiber optic,No,No,No,84.35,255.02,No
CUST-13701,Female,0,Yes,No,21,Month-To-Month,Electronic check,DSL,No,Yes,Yes,61.15,1306.4,Yes
CUST-13135,Male,0,No,Yes,11,Two Year,Credit card,No,No internet service,No internet service,Yes,23.8,265.05,No
CUST-11908,Female,0,Yes,No,17,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,82.94,1358.78,Yes
CUST-10067,Male,0,Yes,Yes,54,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,81.37,4455.56,Yes
CUST-11697,Male,0,No,No,9,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,28.62,269.79,No
CUST-10721,Male,0,Yes,No,26,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,21.41,529.07,No
CUST-14241,Male,0,Yes,No,8,Month-To-Month,Electronic check,No,No internet service,No internet service,No,18.25,147.85,Yes
CUST-13092,Male,0,Yes,No,16,One Year,Electronic check,Fiber optic,No,No,No,68.48,1065.11,No
CUST-12571,Male,0,No,Yes,3,Month-To-Month,Electronic check,DSL,No,No,Yes,75.73,224.23,Yes
CUST-10171,Male,0,No,Yes,29,One Year,Credit card,DSL,Yes,Yes,Yes,71.38,2033.32,No
CUST-13676,Female,0,No,No,1,One Year,Mailed check,Fiber optic,No,No,No,103.71,101.7,No
CUST-11895,Male,1,Yes,No,21,Month-To-Month,Mailed check,DSL,No,No,No,75.28,1576.4,No
CUST-10055,Female,1,Yes,No,6,One Year,Electronic check,No,No internet service,No internet service,No,18.25,109.58,No
CUST-14234,Female,0,Yes,No,19,One Year,Credit card,No,No internet service,No internet service,Yes,26.95,530.42,No
CUST-12856,Female,0,No,No,14,Month-To-Month,Mailed check,DSL,No,Yes,Yes,57.52,780.24,No
CUST-10449,Female,1,Yes,Yes,7,Two Year,Electronic check,Fiber optic,No,No,No,77.22,540.87,Yes
CUST-11997,Male,0,Yes,No,59,Two Year,Electronic check,No,No internet service,No internet service,Yes,19.56,1160.9,No
CUST-12594,Male,0,No,No,23,Month-To-Month,Credit card,DSL,Yes,Yes,Yes,47.08,1121.98,Yes
CUST-13397,Male,0,Yes,No,2,Two Year,Electronic check,DSL,No,No,No,64.62,132.63,No
CUST-10988,Female,0,Yes,Yes,35,One Year,Mailed check,Fiber optic,No,No,No,95.58,3332.61,No
CUST-10969,Male,0,Yes,No,6,Month-To-Month,Electronic check,DSL,No,Yes,No,46.28,272.49,Yes
CUST-10136,Male,1,Yes,No,0,One Year,Electronic check,DSL,No,No,Yes,50.59,0.0,No
CUST-11896,Female,0,Yes,No,36,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,42.39,1526.6,No
CUST-10174,Female,1,No,No,20,Month-To-Month,Credit card,Fiber optic,No,No,Yes,60.73,1259.32,Yes
CUST-12302,Male,1,Yes,No,15,Two Year,Electronic check,Fiber optic,No,No,Yes,80.7,1229.03,No
CUST-13205,Female,0,No,No,72,Month-To-Month,Credit card,Fiber optic,No,No,Yes,69.9,5145.17,Yes
CUST-14819,Male,1,No,No,5,Two Year,Electronic check,DSL,No,No,Yes,57.15,297.83,No
CUST-10444,Female,0,Yes,Yes,12,Month-To-Month,Electronic check,Fiber optic,No,No,No,76.68,917.82,Yes
CUST-11827,Female,1,Yes,No,18,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,26.56,489.32,No
CUST-12885,Male,0,Yes,No,6,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,71.69,428.31,Yes
CUST-11581,Female,0,Yes,No,34,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,73.64,2458.36,Yes
CUST-10089,Female,0,Yes,No,24,Two Year,Credit card,Fiber optic,No,No,Yes,81.68,2040.06,Yes
CUST-10794,Male,1,No,No,43,Two Year,Mailed check,No,No internet service,No internet service,Yes,22.82,963.39,No
CUST-12048,Male,0,Yes,No,52,Two Year,Electronic check,Fiber optic,Yes,Yes,Yes,89.63,4448.49,No
CUST-12177,Female,1,Yes,No,18,One Year,Mailed check,Fiber optic,No,No,Yes,90.89,1666.54,Yes
CUST-11029,Male,0,No,Yes,26,One Year,Electronic check,DSL,No,Yes,No,67.48,1837.24,No
CUST-13414,Male,0,No,No,16,Two Year,Mailed check,Fiber optic,Yes,Yes,Yes,95.36,1594.08,No
CUST-13953,Male,0,Yes,No,42,Month-To-Month,Electronic check,DSL,No,No,Yes,57.58,2302.14,Yes
CUST-11329,Male,0,Yes,No,24,Two Year,Electronic check,Fiber optic,No,Yes,No,71.81,1663.15,No
CUST-13173,Female,0,Yes,No,8,Month-To-Month,Mailed check,DSL,No,No,Yes,28.48,222.91,Yes
CUST-13124,Male,0,No,No,11,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,67.8,726.15,Yes
CUST-10039,Male,0,Yes,Yes,10,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,39.79,381.6,No
CUST-10943,Male,1,Yes,No,6,Two Year,Bank transfer,No,No internet service,No internet service,No,38.65,224.14,No
CUST-13600,Male,0,Yes,No,27,Month-To-Month,Mailed check,Fiber optic,No,No,No,65.9,1797.6,Yes
CUST-10665,Male,0,Yes,Yes,13,Two Year,Electronic check,Fiber optic,No,No,No,71.93,931.55,No
CUST-14011,Male,0,No,No,42,One Year,Mailed check,Fiber optic,Yes,No,No,94.41,4067.31,Yes
CUST-10452,Female,0,No,No,1,One Year,Mailed check,No,No internet service,No internet service,No,23.18,23.21,No
CUST-11684,Male,0,No,No,60,Month-To-Month,Electronic check,DSL,Yes,Yes,Yes,49.66,2946.41,No
CUST-11148,Male,0,No,No,3,Month-To-Month,Bank transfer,DSL,Yes,No,Yes,45.13,131.44,No
CUST-14273,Female,0,Yes,No,14,One Year,Electronic check,Fiber optic,No,Yes,Yes,81.82,1160.29,Yes
CUST-12184,Male,0,No,No,2,Month-To-Month,Bank transfer,DSL,No,No,Yes,55.31,114.87,No
CUST-10336,Male,1,No,No,1,Month-To-Month,Electronic check,Fiber optic,No,No,No,85.48,85.49,Yes
CUST-12166,Female,0,Yes,Yes,15,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,87.4,1351.18,No
CUST-14992,Female,0,Yes,No,48,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,18.25,852.74,No
CUST-12977,Male,0,Yes,No,22,Two Year,Mailed check,No,No internet service,No internet service,No,18.28,400.04,No
CUST-11600,Female,0,No,No,61,One Year,Bank transfer,DSL,No,No,No,61.08,3887.67,No
CUST-11641,Male,0,Yes,No,30,Two Year,Bank transfer,Fiber optic,No,No,Yes,80.75,2476.31,No
CUST-10351,Male,0,No,No,72,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,78.96,5580.21,No
CUST-10624,Male,0,Yes,Yes,10,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,71.47,749.57,No
CUST-12183,Female,0,No,Yes,61,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,66.95,4116.92,No
CUST-12508,Female,0,No,No,29,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,86.4,2516.59,No
CUST-12089,Male,0,No,Yes,33,Two Year,Credit card,Fiber optic,No,No,No,64.86,2069.77,No
CUST-10358,Male,0,Yes,No,12,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,84.29,1056.72,Yes
CUST-11321,Male,0,No,Yes,7,One Year,Credit card,DSL,No,No,Yes,53.89,392.42,No
CUST-11613,Male,0,Yes,No,11,Two Year,Electronic check,Fiber optic,Yes,No,No,55.81,600.45,No
CUST-11856,Male,0,No,No,32,One Year,Electronic check,DSL,No,No,Yes,48.92,1487.27,No
CUST-11525,Male,0,Yes,No,27,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,75.41,1955.83,Yes
CUST-11434,Female,0,No,No,5,Month-To-Month,Bank transfer,Fiber optic,No,No,No,76.62,399.62,Yes
CUST-14770,Female,0,No,No,67,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,74.49,4765.38,No
CUST-14887,Male,1,Yes,No,6,One Year,Electronic check,No,No internet service,No internet service,No,35.94,209.69,No
CUST-14810,Male,1,No,No,13,One Year,Mailed check,No,No internet service,No internet service,Yes,30.03,400.12,No
CUST-11419,Male,0,No,No,72,One Year,Bank transfer,Fiber optic,Yes,No,Yes,96.67,6693.65,No
CUST-11702,Male,0,No,No,48,Two Year,Electronic check,No,No internet service,No internet service,Yes,19.61,981.84,No
CUST-12649,Female,0,Yes,Yes,51,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,95.95,4793.72,Yes
CUST-13758,Male,0,No,Yes,17,One Year,Mailed check,DSL,No,No,No,70.96,1258.25,Yes
CUST-10776,Male,1,No,No,3,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,18.25,52.14,Yes
CUST-12575,Female,0,Yes,No,16,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,64.08,1011.71,Yes
CUST-13754,Female,0,Yes,Yes,6,Month-To-Month,Mailed check,No,No internet service,No internet service,No,20.16,118.13,No
CUST-13831,Female,0,Yes,No,6,Month-To-Month,Credit card,Fiber optic,Yes,No,No,81.02,484.43,No
CUST-11765,Female,0,Yes,Yes,51,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,49.9,2669.57,No
CUST-10473,Female,0,No,No,31,One Year,Credit card,Fiber optic,No,No,No,96.77,2943.19,No
CUST-14702,Female,0,Yes,No,3,One Year,Credit card,No,No internet service,No internet service,No,30.91,95.91,No
CUST-13492,Female,0,No,No,34,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,32.74,1157.97,No
CUST-13903,Male,1,Yes,No,18,Month-To-Month,Mailed check,Fiber optic,No,No,No,84.82,1489.87,No
CUST-12414,Female,0,Yes,No,2,One Year,Bank transfer,DSL,Yes,No,No,53.97,107.37,No
CUST-14989,Female,0,No,No,56,One Year,Electronic check,No,No internet service,No internet service,No,26.08,1441.35,No
CUST-13662,Female,0,No,No,32,One Year,Credit card,No,No internet service,No internet service,No,18.25,585.87,No
CUST-14746,Female,0,Yes,Yes,20,Two Year,Credit card,DSL,No,No,Yes,52.69,1022.38,No
CUST-14494,Female,1,No,No,6,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,87.06,512.81,No
CUST-13534,Female,0,No,No,7,Month-To-Month,Mailed check,Fiber optic,No,No,No,89.22,919.41,Yes
CUST-11580,Female,0,Yes,Yes,16,Two Year,Mailed check,No,No internet service,No internet service,Yes,34.29,541.58,No
CUST-10479,Female,1,No,No,38,One Year,Credit card,DSL,No,No,Yes,69.21,2692.23,No
CUST-12637,Female,0,No,Yes,4,Two Year,Credit card,Fiber optic,No,No,Yes,52.81,216.93,No
CUST-10102,Female,0,No,No,3,Month-To-Month,Electronic check,Fiber optic,No,No,No,76.03,220.83,No
CUST-11478,Female,0,No,Yes,7,One Year,Bank transfer,Fiber optic,No,No,Yes,81.84,550.94,No
CUST-14732,Male,0,Yes,No,4,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,82.74,342.58,Yes
CUST-14065,Male,0,Yes,No,23,Two Year,Electronic check,DSL,No,Yes,Yes,36.25,811.22,No
CUST-12711,Male,0,Yes,No,1,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,20.23,21.02,No
CUST-13946,Male,1,No,No,56,One Year,Mailed check,DSL,No,Yes,Yes,74.55,4278.89,No
CUST-13825,Female,0,Yes,Yes,18,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,89.4,1536.13,Yes
CUST-10742,Female,0,Yes,Yes,0,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,81.3,0.0,No
CUST-10053,Female,1,Yes,No,31,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,80.05,2473.18,Yes
CUST-10987,Female,0,No,No,8,Month-To-Month,Mailed check,Fiber optic,No,Yes,Yes,68.37,527.03,Yes
CUST-13756,Male,0,Yes,No,10,Two Year,Credit card,Fiber optic,No,Yes,Yes,74.33,756.02,Yes
CUST-10068,Female,0,No,No,36,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,65.0,2264.99,No
CUST-14845,Male,0,No,No,0,One Year,Mailed check,DSL,Yes,No,No,50.17,0.0,No
CUST-14036,Female,0,No,No,18,Month-To-Month,Mailed check,DSL,No,No,Yes,44.21,823.29,No
CUST-13618,Male,0,No,Yes,7,Month-To-Month,Mailed check,Fiber optic,No,No,No,113.61,796.92,Yes
CUST-14488,Female,0,No,No,13,One Year,Mailed check,Fiber optic,Yes,Yes,Yes,91.64,1163.36,No
CUST-12774,Female,0,No,No,37,Month-To-Month,Mailed check,Fiber optic,No,No,No,109.84,3911.28,No
CUST-14429,Male,0,Yes,No,7,One Year,Electronic check,Fiber optic,Yes,Yes,No,98.43,690.52,No
CUST-13343,Female,0,Yes,No,72,Month-To-Month,Electronic check,Fiber optic,Yes,Yes,Yes,113.64,8337.3,No
CUST-14837,Male,0,No,Yes,4,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,83.2,325.99,No
CUST-13324,Male,0,No,Yes,23,One Year,Mailed check,Fiber optic,No,No,No,61.11,1371.98,Yes
CUST-11239,Male,0,No,No,11,Two Year,Mailed check,No,No internet service,No internet service,No,18.54,210.17,No
CUST-10784,Female,0,No,No,46,Two Year,Electronic check,Fiber optic,No,No,Yes,66.9,3030.15,No
CUST-13772,Female,0,No,No,24,Month-To-Month,Mailed check,Fiber optic,Yes,No,No,102.48,2512.53,No
CUST-12706,Male,0,No,No,36,Month-To-Month,Bank transfer,DSL,Yes,No,No,57.74,2036.35,Yes
CUST-14223,Male,0,No,No,35,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,64.44,2354.4,Yes
CUST-11974,Female,0,No,No,9,Two Year,Mailed check,DSL,Yes,No,Yes,70.79,655.23,No
CUST-12970,Female,0,No,Yes,11,Month-To-Month,Mailed check,DSL,No,No,No,47.51,508.43,No
CUST-13580,Male,0,No,No,58,Month-To-Month,Credit card,No,No internet service,No internet service,No,24.59,1380.85,No
CUST-14969,Female,0,No,No,25,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,63.74,1594.65,No
CUST-11106,Male,0,No,No,43,Two Year,Electronic check,DSL,No,No,Yes,69.56,919.41,No
CUST-10950,Male,0,No,No,4,Month-To-Month,Mailed check,No,No internet service,No internet service,No,18.25,74.53,No
CUST-13127,Female,0,No,No,71,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,91.45,6227.72,No
CUST-12122,Male,0,Yes,No,8,Month-To-Month,Electronic check,DSL,Yes,No,No,45.5,372.63,No
CUST-13837,Female,0,Yes,No,0,Month-To-Month,Mailed check,Fiber optic,Yes,No,No,75.78,0.0,Yes
CUST-13235,Female,0,Yes,No,18,Month-To-Month,Bank transfer,Fiber optic,No,Yes,No,48.48,845.08,No
CUST-10639,Female,0,Yes,Yes,54,Two Year,Electronic check,DSL,No,No,Yes,68.71,3798.53,No
CUST-13382,Male,0,Yes,No,34,One Year,Mailed check,DSL,No,No,No,55.27,1848.74,No
CUST-12566,Female,0,No,Yes,8,Month-To-Month,Electronic check,DSL,No,No,No,68.95,562.56,Yes
CUST-10757,Male,0,No,No,8,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,78.94,615.31,Yes
CUST-13663,Male,0,No,No,3,Month-To-Month,Electronic check,DSL,No,Yes,No,44.15,131.26,No
CUST-10878,Male,0,No,No,26,One Year,Bank transfer,No,No internet service,No internet service,No,29.56,803.71,No
CUST-10230,Female,0,No,Yes,15,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,78.45,1177.96,Yes
CUST-14690,Male,0,No,Yes,6,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,94.49,579.11,Yes
CUST-12460,Female,0,No,No,17,Month-To-Month,Electronic check,Fiber optic,Yes,Yes,Yes,73.6,1196.89,Yes
CUST-14059,Male,1,No,No,11,One Year,Mailed check,DSL,No,No,No,59.05,657.9,No
CUST-11560,Male,0,No,No,23,One Year,Mailed check,Fiber optic,Yes,No,No,89.98,2109.0,Yes
CUST-14110,Female,1,No,No,28,One Year,Bank transfer,Fiber optic,Yes,No,No,92.93,2548.51,No
CUST-14623,Male,1,No,No,36,One Year,Mailed check,DSL,Yes,No,No,62.59,2199.25,No
CUST-10098,Female,0,No,No,43,One Year,Credit card,Fiber optic,No,No,No,94.19,3950.4,No
CUST-13696,Female,0,No,No,49,One Year,Credit card,Fiber optic,No,No,Yes,75.91,3631.54,No
CUST-11430,Male,1,Yes,No,12,Month-To-Month,Electronic check,DSL,No,No,Yes,45.58,532.06,No
CUST-11250,Male,1,No,Yes,1,Two Year,Mailed check,No,No internet service,No internet service,No,28.23,29.14,No
CUST-12692,Female,0,Yes,Yes,24,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,86.31,2154.27,No
CUST-11887,Female,0,Yes,No,17,Two Year,Bank transfer,Fiber optic,No,No,Yes,73.44,1249.98,No
CUST-14658,Male,0,Yes,No,16,Two Year,Mailed check,Fiber optic,No,Yes,No,80.03,1283.35,No
CUST-14700,Female,0,Yes,No,1,Month-To-Month,Credit card,Fiber optic,No,Yes,No,66.3,66.44,Yes
CUST-13551,Male,1,Yes,No,5,Month-To-Month,Mailed check,DSL,Yes,No,No,50.26,245.14,Yes
CUST-13651,Male,0,No,No,63,Month-To-Month,Electronic check,Fiber optic,No,No,No,96.93,5972.13,No
CUST-12060,Male,0,No,No,10,One Year,Bank transfer,DSL,No,No,Yes,50.78,495.23,No
CUST-10294,Female,0,No,No,57,Two Year,Bank transfer,DSL,No,Yes,Yes,51.72,2899.99,No
CUST-12769,Male,0,Yes,Yes,9,One Year,Mailed check,DSL,Yes,No,No,68.04,582.11,No
CUST-14762,Female,0,No,No,4,One Year,Electronic check,Fiber optic,No,No,Yes,84.65,354.59,Yes
CUST-12353,Female,0,No,Yes,18,One Year,Electronic check,DSL,Yes,No,No,55.16,988.09,No
CUST-13253,Male,0,No,No,32,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,31.49,1022.92,No
CUST-10159,Female,0,No,No,58,Month-To-Month,Bank transfer,Fiber optic,Yes,Yes,Yes,99.82,5844.37,No
CUST-11236,Male,0,Yes,No,14,Two Year,Bank transfer,Fiber optic,Yes,Yes,No,80.24,1140.8,No
CUST-14807,Male,0,No,No,0,Two Year,Credit card,Fiber optic,No,No,No,72.5,0.0,No
CUST-10909,Female,0,Yes,No,23,One Year,Credit card,No,No internet service,No internet service,No,29.57,693.43,No
CUST-12431,Female,0,Yes,No,33,One Year,Credit card,No,No internet service,No internet service,Yes,28.5,926.15,No
CUST-11557,Male,0,Yes,No,1,Month-To-Month,Electronic check,Fiber optic,No,No,No,67.42,67.75,Yes
CUST-10320,Female,1,Yes,Yes,40,Month-To-Month,Credit card,Fiber optic,Yes,No,No,85.64,3313.86,No
CUST-13808,Male,0,No,No,70,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,81.56,5881.28,No
CUST-10014,Female,0,No,No,26,Month-To-Month,Electronic check,DSL,No,No,Yes,56.58,1509.92,No
CUST-14563,Male,0,No,Yes,27,Month-To-Month,Electronic check,DSL,Yes,No,No,32.61,913.06,No
CUST-13464,Female,0,No,No,62,Month-To-Month,Electronic check,DSL,No,No,No,59.35,3827.26,No
CUST-11446,Female,0,No,Yes,1,One Year,Mailed check,Fiber optic,Yes,No,No,84.53,82.88,Yes
CUST-13475,Male,1,Yes,No,11,Two Year,Bank transfer,DSL,No,No,No,18.25,196.76,No
CUST-10887,Female,0,Yes,Yes,0,Two Year,Electronic check,No,No internet service,No internet service,Yes,35.54,0.0,No
CUST-11692,Female,0,No,No,18,Month-To-Month,Mailed check,Fiber optic,No,Yes,No,98.21,1805.43,No
CUST-13699,Male,0,No,No,2,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,97.36,190.54,No
CUST-14643,Male,0,Yes,No,42,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,32.67,1335.47,No
CUST-11719,Male,0,Yes,No,4,Two Year,Electronic check,DSL,Yes,Yes,Yes,44.92,171.38,No
CUST-14927,Female,0,No,Yes,22,One Year,Bank transfer,Fiber optic,No,No,Yes,80.17,1847.52,No
CUST-10651,Female,0,No,Yes,54,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,118.75,6488.56,No
CUST-14349,Male,0,No,No,18,Month-To-Month,Bank transfer,DSL,No,No,Yes,57.9,1067.03,Yes
CUST-10918,Female,0,No,No,29,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,91.0,2649.25,No
CUST-10882,Male,0,No,No,72,Two Year,Mailed check,Fiber optic,No,Yes,Yes,71.86,5173.65,No
CUST-10291,Male,1,Yes,Yes,15,One Year,Credit card,Fiber optic,No,No,Yes,104.74,1616.25,Yes
CUST-10233,Female,1,No,Yes,15,Month-To-Month,Electronic check,DSL,No,Yes,Yes,41.73,614.74,No
CUST-12789,Female,0,Yes,No,43,Month-To-Month,Credit card,DSL,No,No,Yes,59.26,919.41,No
CUST-13437,Male,0,Yes,Yes,4,One Year,Credit card,Fiber optic,Yes,No,No,87.26,359.76,No
CUST-13481,Male,0,No,No,39,Month-To-Month,Credit card,DSL,Yes,Yes,Yes,47.48,1868.51,No
CUST-11994,Male,0,No,No,12,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,39.67,486.91,No
CUST-11304,Female,0,No,No,7,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,37.02,267.43,Yes
CUST-13391,Male,0,Yes,No,26,Month-To-Month,Bank transfer,DSL,No,No,No,58.67,1485.37,No
CUST-12271,Male,0,Yes,No,62,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,97.28,6015.52,Yes
CUST-13131,Male,0,No,No,27,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,82.37,2269.99,Yes
CUST-12025,Female,0,Yes,No,32,One Year,Mailed check,Fiber optic,Yes,No,No,88.12,2827.91,No
CUST-13394,Male,0,No,Yes,6,Month-To-Month,Bank transfer,DSL,No,No,No,45.08,277.41,Yes
CUST-11485,Male,1,No,No,25,Month-To-Month,Credit card,DSL,No,No,No,56.16,1360.83,No
CUST-12976,Female,0,Yes,No,21,Month-To-Month,Credit card,Fiber optic,No,No,Yes,78.6,1729.13,Yes
CUST-14641,Male,0,No,No,8,Month-To-Month,Credit card,DSL,No,No,Yes,45.03,371.99,No
CUST-10525,Male,0,Yes,Yes,52,One Year,Credit card,DSL,No,Yes,Yes,44.89,2321.35,No
CUST-11080,Male,0,Yes,Yes,9,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,93.8,828.54,Yes
CUST-13443,Female,1,Yes,Yes,26,Two Year,Credit card,Fiber optic,Yes,Yes,Yes,55.9,1391.2,No
CUST-12447,Male,0,Yes,No,4,Two Year,Electronic check,Fiber optic,No,No,Yes,75.93,290.71,No
CUST-14769,Male,0,Yes,No,3,Month-To-Month,Mailed check,DSL,Yes,No,No,44.85,130.46,No
CUST-10673,Female,0,Yes,No,2,One Year,Credit card,Fiber optic,Yes,No,Yes,108.65,212.41,Yes
CUST-10480,Female,0,Yes,Yes,14,One Year,Bank transfer,Fiber optic,No,No,Yes,64.08,857.23,Yes
CUST-12154,Female,0,No,No,18,One Year,Mailed check,DSL,No,Yes,No,64.84,1174.21,No
CUST-13787,Male,0,Yes,No,12,One Year,Credit card,Fiber optic,No,No,Yes,80.21,985.8,Yes
CUST-10251,Male,0,No,Yes,8,Two Year,Electronic check,No,No internet service,No internet service,Yes,38.29,304.21,No
CUST-10390,Male,0,Yes,No,10,One Year,Bank transfer,Fiber optic,Yes,Yes,Yes,81.62,786.88,Yes
CUST-11467,Female,0,No,No,5,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,99.37,495.18,Yes
CUST-14646,Female,0,Yes,No,8,Two Year,Credit card,Fiber optic,Yes,No,Yes,78.47,629.6,No
CUST-13287,Female,0,Yes,No,36,Month-To-Month,Credit card,DSL,Yes,No,Yes,60.09,2185.43,No
CUST-11984,Female,0,No,Yes,6,Two Year,Electronic check,DSL,Yes,Yes,No,85.21,534.35,No
CUST-11933,Male,1,Yes,No,14,Month-To-Month,Credit card,DSL,Yes,No,No,55.69,802.13,No
CUST-12104,Female,0,No,No,72,Two Year,Credit card,Fiber optic,No,No,Yes,76.34,5692.58,No
CUST-11205,Female,1,No,Yes,11,Two Year,Mailed check,DSL,No,Yes,Yes,63.89,720.09,Yes
CUST-13138,Male,0,No,No,48,Month-To-Month,Electronic check,Fiber optic,Yes,Yes,No,96.76,4741.29,No
CUST-12394,Male,0,No,Yes,2,Month-To-Month,Electronic check,DSL,No,No,Yes,61.94,124.39,Yes
CUST-14247,Male,0,Yes,Yes,13,Two Year,Electronic check,No,No internet service,No internet service,Yes,18.25,243.2,No
CUST-14843,Female,0,No,Yes,25,Two Year,Mailed check,DSL,No,Yes,No,64.1,1597.11,No
